jid,statecode,year_end,variable,value
6091,DC,2015,children_liwf_native_prts,20000
6092,DE,2015,children_liwf_native_prts,39000
6093,FL,2015,children_liwf_native_prts,849000
6094,GA,2015,children_liwf_native_prts,625000
6095,HI,2015,children_liwf_native_prts,46000
6096,IA,2015,children_liwf_native_prts,169000
6097,ID,2015,children_liwf_native_prts,125000
6098,IL,2015,children_liwf_native_prts,490000
6099,IN,2015,children_liwf_native_prts,436000
6100,KS,2015,children_liwf_native_prts,165000
6101,KY,2015,children_liwf_native_prts,277000
6102,LA,2015,children_liwf_native_prts,347000
6103,MA,2015,children_liwf_native_prts,140000
6104,MD,2015,children_liwf_native_prts,169000
6105,ME,2015,children_liwf_native_prts,60000
6106,MI,2015,children_liwf_native_prts,545000
6107,MN,2015,children_liwf_native_prts,196000
6108,MO,2015,children_liwf_native_prts,373000
6109,MS,2015,children_liwf_native_prts,259000
6110,MT,2015,children_liwf_native_prts,63000
6111,NC,2015,children_liwf_native_prts,582000
6112,ND,2015,children_liwf_native_prts,29000
6113,NE,2015,children_liwf_native_prts,101000
6114,NH,2015,children_liwf_native_prts,42000
6115,NJ,2015,children_liwf_native_prts,207000
6116,NM,2015,children_liwf_native_prts,141000
6117,NV,2015,children_liwf_native_prts,119000
6118,NY,2015,children_liwf_native_prts,592000
6119,OH,2015,children_liwf_native_prts,686000
6120,OK,2015,children_liwf_native_prts,262000
6121,OR,2015,children_liwf_native_prts,175000
6122,PA,2015,children_liwf_native_prts,568000
6123,RI,2015,children_liwf_native_prts,33000
6124,SC,2015,children_liwf_native_prts,322000
6125,SD,2015,children_liwf_native_prts,51000
6126,TN,2015,children_liwf_native_prts,420000
6127,TX,2015,children_liwf_native_prts,1351000
6128,US,2015,children_liwf_native_prts,14534000
6129,UT,2015,children_liwf_native_prts,191000
6130,VA,2015,children_liwf_native_prts,322000
6131,VT,2015,children_liwf_native_prts,24000
6132,WA,2015,children_liwf_native_prts,247000
6133,WI,2015,children_liwf_native_prts,293000
6134,WV,2015,children_liwf_native_prts,115000
6135,WY,2015,children_liwf_native_prts,30000
6136,AK,2016,children_liwf_native_prts,38000
6137,AL,2016,children_liwf_native_prts,313000
6138,AR,2016,children_liwf_native_prts,218000
6139,AZ,2016,children_liwf_native_prts,336000
6140,CA,2016,children_liwf_native_prts,988000
6141,CO,2016,children_liwf_native_prts,190000
6142,CT,2016,children_liwf_native_prts,85000
6143,DC,2016,children_liwf_native_prts,20000
6144,DE,2016,children_liwf_native_prts,36000
6145,FL,2016,children_liwf_native_prts,830000
6146,GA,2016,children_liwf_native_prts,613000
6147,HI,2016,children_liwf_native_prts,41000
6148,IA,2016,children_liwf_native_prts,159000
6149,ID,2016,children_liwf_native_prts,128000
6150,IL,2016,children_liwf_native_prts,498000
6151,IN,2016,children_liwf_native_prts,427000
6152,KS,2016,children_liwf_native_prts,161000
6153,KY,2016,children_liwf_native_prts,279000
6154,LA,2016,children_liwf_native_prts,331000
6155,MA,2016,children_liwf_native_prts,129000
6156,MD,2016,children_liwf_native_prts,161000
6157,ME,2016,children_liwf_native_prts,56000
6158,MI,2016,children_liwf_native_prts,523000
6159,MN,2016,children_liwf_native_prts,194000
6160,MO,2016,children_liwf_native_prts,380000
6161,MS,2016,children_liwf_native_prts,249000
6162,MT,2016,children_liwf_native_prts,65000
6163,NC,2016,children_liwf_native_prts,545000
6164,ND,2016,children_liwf_native_prts,30000
6165,NE,2016,children_liwf_native_prts,96000
6166,NH,2016,children_liwf_native_prts,36000
6167,NJ,2016,children_liwf_native_prts,212000
6168,NM,2016,children_liwf_native_prts,138000
6169,NV,2016,children_liwf_native_prts,112000
6170,NY,2016,children_liwf_native_prts,572000
6171,OH,2016,children_liwf_native_prts,662000
6172,OK,2016,children_liwf_native_prts,263000
6173,OR,2016,children_liwf_native_prts,169000
6174,PA,2016,children_liwf_native_prts,561000
6175,RI,2016,children_liwf_native_prts,30000
6176,SC,2016,children_liwf_native_prts,319000
6177,SD,2016,children_liwf_native_prts,53000
6178,TN,2016,children_liwf_native_prts,415000
6179,TX,2016,children_liwf_native_prts,1369000
6180,US,2016,children_liwf_native_prts,14226000
6181,UT,2016,children_liwf_native_prts,189000
6182,VA,2016,children_liwf_native_prts,304000
6183,VT,2016,children_liwf_native_prts,21000
6184,WA,2016,children_liwf_native_prts,251000
6185,WI,2016,children_liwf_native_prts,281000
6186,WV,2016,children_liwf_native_prts,120000
6187,WY,2016,children_liwf_native_prts,29000
6188,AK,2017,children_liwf_native_prts,35000
6189,AL,2017,children_liwf_native_prts,314000
6190,AR,2017,children_liwf_native_prts,218000
6191,AZ,2017,children_liwf_native_prts,321000
6192,CA,2017,children_liwf_native_prts,989000
6193,CO,2017,children_liwf_native_prts,181000
6194,CT,2017,children_liwf_native_prts,89000
6195,DC,2017,children_liwf_native_prts,20000
6196,DE,2017,children_liwf_native_prts,33000
6197,FL,2017,children_liwf_native_prts,836000
6198,GA,2017,children_liwf_native_prts,608000
6199,HI,2017,children_liwf_native_prts,38000
6200,IA,2017,children_liwf_native_prts,156000
6201,ID,2017,children_liwf_native_prts,124000
6202,IL,2017,children_liwf_native_prts,491000
6203,IN,2017,children_liwf_native_prts,390000
6204,KS,2017,children_liwf_native_prts,160000
6205,KY,2017,children_liwf_native_prts,277000
6206,LA,2017,children_liwf_native_prts,324000
6207,MA,2017,children_liwf_native_prts,122000
6208,MD,2017,children_liwf_native_prts,157000
6209,ME,2017,children_liwf_native_prts,53000
6210,MI,2017,children_liwf_native_prts,513000
6211,MN,2017,children_liwf_native_prts,183000
6212,MO,2017,children_liwf_native_prts,375000
6213,MS,2017,children_liwf_native_prts,235000
6214,MT,2017,children_liwf_native_prts,67000
6215,NC,2017,children_liwf_native_prts,516000
6216,ND,2017,children_liwf_native_prts,30000
6217,NE,2017,children_liwf_native_prts,93000
6218,NH,2017,children_liwf_native_prts,33000
6219,NJ,2017,children_liwf_native_prts,200000
6220,NM,2017,children_liwf_native_prts,131000
6221,NV,2017,children_liwf_native_prts,110000
6222,NY,2017,children_liwf_native_prts,564000
6223,OH,2017,children_liwf_native_prts,657000
6224,OK,2017,children_liwf_native_prts,274000
6225,OR,2017,children_liwf_native_prts,158000
6226,PA,2017,children_liwf_native_prts,556000
6227,RI,2017,children_liwf_native_prts,24000
6228,SC,2017,children_liwf_native_prts,323000
6229,SD,2017,children_liwf_native_prts,50000
6230,TN,2017,children_liwf_native_prts,402000
6231,TX,2017,children_liwf_native_prts,1348000
6232,US,2017,children_liwf_native_prts,13918000
6233,UT,2017,children_liwf_native_prts,177000
6234,VA,2017,children_liwf_native_prts,286000
6235,VT,2017,children_liwf_native_prts,26000
6236,WA,2017,children_liwf_native_prts,234000
6237,WI,2017,children_liwf_native_prts,269000
6238,WV,2017,children_liwf_native_prts,115000
6239,WY,2017,children_liwf_native_prts,31000
6240,AK,2015,nofamdis,162000
6241,AL,2015,nofamdis,917000
6242,AR,2015,nofamdis,581000
6243,AZ,2015,nofamdis,1392000
6244,CA,2015,nofamdis,7935000
6245,CO,2015,nofamdis,1116000
6246,CT,2015,nofamdis,690000
6247,DC,2015,nofamdis,97000
6248,DE,2015,nofamdis,177000
6249,FL,2015,nofamdis,3537000
6250,GA,2015,nofamdis,2156000
6251,HI,2015,nofamdis,254000
6252,IA,2015,nofamdis,649000
6253,ID,2015,nofamdis,371000
6254,IL,2015,nofamdis,2643000
6255,IN,2015,nofamdis,1360000
6256,KS,2015,nofamdis,626000
6257,KY,2015,nofamdis,823000
6258,LA,2015,nofamdis,939000
6259,MA,2015,nofamdis,1214000
6260,MD,2015,nofamdis,1186000
6261,ME,2015,nofamdis,214000
6262,MI,2015,nofamdis,1876000
6263,MN,2015,nofamdis,1146000
6264,MO,2015,nofamdis,1180000
6265,MS,2015,nofamdis,590000
6266,MT,2015,nofamdis,195000
6267,NC,2015,nofamdis,1952000
6268,ND,2015,nofamdis,152000
6269,NE,2015,nofamdis,421000
6270,NH,2015,nofamdis,228000
6271,NJ,2015,nofamdis,1787000
6272,NM,2015,nofamdis,421000
6273,NV,2015,nofamdis,561000
6274,NY,2015,nofamdis,3672000
6275,OH,2015,nofamdis,2240000
6276,OK,2015,nofamdis,791000
6277,OR,2015,nofamdis,724000
6278,PA,2015,nofamdis,2275000
6279,RI,2015,nofamdis,179000
6280,SC,2015,nofamdis,915000
6281,SD,2015,nofamdis,182000
6282,TN,2015,nofamdis,1237000
6283,TX,2015,nofamdis,6204000
6284,US,2015,nofamdis,63439000
6285,UT,2015,nofamdis,800000
6286,VA,2015,nofamdis,1631000
6287,VT,2015,nofamdis,102000
6288,WA,2015,nofamdis,1379000
6289,WI,2015,nofamdis,1135000
6290,WV,2015,nofamdis,304000
6291,WY,2015,nofamdis,120000
6292,AK,2016,nofamdis,156000
6293,AL,2016,nofamdis,918000
6294,AR,2016,nofamdis,580000
6295,AZ,2016,nofamdis,1384000
6296,CA,2016,nofamdis,7909000
6297,CO,2016,nofamdis,1113000
6298,CT,2016,nofamdis,681000
6299,DC,2016,nofamdis,100000
6300,DE,2016,nofamdis,176000
6301,FL,2016,nofamdis,3566000
6302,GA,2016,nofamdis,2148000
6303,HI,2016,nofamdis,258000
6304,IA,2016,nofamdis,650000
6305,ID,2016,nofamdis,370000
6306,IL,2016,nofamdis,2611000
6307,IN,2016,nofamdis,1356000
6308,KS,2016,nofamdis,626000
6309,KY,2016,nofamdis,817000
6310,LA,2016,nofamdis,934000
6311,MA,2016,nofamdis,1210000
6312,MD,2016,nofamdis,1179000
6313,ME,2016,nofamdis,214000
6314,MI,2016,nofamdis,1855000
6315,MN,2016,nofamdis,1149000
6316,MO,2016,nofamdis,1177000
6317,MS,2016,nofamdis,596000
6318,MT,2016,nofamdis,192000
6319,NC,2016,nofamdis,1944000
6320,ND,2016,nofamdis,154000
6321,NE,2016,nofamdis,417000
6322,NH,2016,nofamdis,224000
6323,NJ,2016,nofamdis,1777000
6324,NM,2016,nofamdis,413000
6325,NV,2016,nofamdis,576000
6326,NY,2016,nofamdis,3641000
6327,OH,2016,nofamdis,2227000
6328,OK,2016,nofamdis,801000
6329,OR,2016,nofamdis,727000
6330,PA,2016,nofamdis,2259000
6331,RI,2016,nofamdis,178000
6332,SC,2016,nofamdis,912000
6333,SD,2016,nofamdis,186000
6334,TN,2016,nofamdis,1247000
6335,TX,2016,nofamdis,6273000
6336,US,2016,nofamdis,63378000
6337,UT,2016,nofamdis,809000
6338,VA,2016,nofamdis,1633000
6339,VT,2016,nofamdis,103000
6340,WA,2016,nofamdis,1392000
6341,WI,2016,nofamdis,1139000
6342,WV,2016,nofamdis,300000
6343,WY,2016,nofamdis,120000
6344,AK,2017,nofamdis,150000
6345,AL,2017,nofamdis,917000
6346,AR,2017,nofamdis,577000
6347,AZ,2017,nofamdis,1385000
6348,CA,2017,nofamdis,7874000
6349,CO,2017,nofamdis,1108000
6350,CT,2017,nofamdis,668000
6351,DC,2017,nofamdis,101000
6352,DE,2017,nofamdis,179000
6353,FL,2017,nofamdis,3597000
6354,GA,2017,nofamdis,2159000
6355,HI,2017,nofamdis,255000
6356,IA,2017,nofamdis,654000
6357,ID,2017,nofamdis,375000
6358,IL,2017,nofamdis,2578000
6359,IN,2017,nofamdis,1353000
6360,KS,2017,nofamdis,619000
6361,KY,2017,nofamdis,811000
6362,LA,2017,nofamdis,931000
6363,MA,2017,nofamdis,1206000
6364,MD,2017,nofamdis,1173000
6365,ME,2017,nofamdis,213000
6366,MI,2017,nofamdis,1854000
6367,MN,2017,nofamdis,1150000
6368,MO,2017,nofamdis,1175000
6369,MS,2017,nofamdis,593000
6370,MT,2017,nofamdis,195000
6371,NC,2017,nofamdis,1963000
6372,ND,2017,nofamdis,155000
6373,NE,2017,nofamdis,412000
6374,NH,2017,nofamdis,221000
6375,NJ,2017,nofamdis,1765000
6376,NM,2017,nofamdis,396000
6377,NV,2017,nofamdis,589000
6378,NY,2017,nofamdis,3616000
6379,OH,2017,nofamdis,2236000
6380,OK,2017,nofamdis,794000
6381,OR,2017,nofamdis,743000
6382,PA,2017,nofamdis,2259000
6383,RI,2017,nofamdis,174000
6384,SC,2017,nofamdis,921000
6385,SD,2017,nofamdis,188000
6386,TN,2017,nofamdis,1257000
6387,TX,2017,nofamdis,6344000
6388,US,2017,nofamdis,63410000
6389,UT,2017,nofamdis,817000
6390,VA,2017,nofamdis,1636000
6391,VT,2017,nofamdis,101000
6392,WA,2017,nofamdis,1415000
6393,WI,2017,nofamdis,1145000
6394,WV,2017,nofamdis,293000
6395,WY,2017,nofamdis,120000
6396,AK,2015,hasfamdis,24000
6397,AL,2015,hasfamdis,190000
6398,AR,2015,hasfamdis,126000
6399,AZ,2015,hasfamdis,228000
6400,CA,2015,hasfamdis,1191000
6401,CO,2015,hasfamdis,137000
6402,CT,2015,hasfamdis,78000
6403,DC,2015,hasfamdis,19000
6404,DE,2015,hasfamdis,27000
6405,FL,2015,hasfamdis,540000
6406,GA,2015,hasfamdis,340000
6407,HI,2015,hasfamdis,56000
6408,IA,2015,hasfamdis,75000
6409,ID,2015,hasfamdis,61000
6410,IL,2015,hasfamdis,325000
6411,IN,2015,hasfamdis,220000
6412,KS,2015,hasfamdis,95000
6413,KY,2015,hasfamdis,189000
6414,LA,2015,hasfamdis,175000
6415,MA,2015,hasfamdis,172000
6416,MD,2015,hasfamdis,161000
6417,ME,2015,hasfamdis,42000
6418,MI,2015,hasfamdis,336000
6419,MN,2015,hasfamdis,132000
6420,MO,2015,hasfamdis,210000
6421,MS,2015,hasfamdis,141000
6422,MT,2015,hasfamdis,30000
6423,NC,2015,hasfamdis,335000
6424,ND,2015,hasfamdis,17000
6425,NE,2015,hasfamdis,49000
6426,NH,2015,hasfamdis,37000
6427,NJ,2015,hasfamdis,217000
6428,NM,2015,hasfamdis,77000
6429,NV,2015,hasfamdis,104000
6430,NY,2015,hasfamdis,539000
6431,OH,2015,hasfamdis,389000
6432,OK,2015,hasfamdis,164000
6433,OR,2015,hasfamdis,136000
6434,PA,2015,hasfamdis,413000
6435,RI,2015,hasfamdis,33000
6436,SC,2015,hasfamdis,170000
6437,SD,2015,hasfamdis,27000
6438,TN,2015,hasfamdis,256000
6439,TX,2015,hasfamdis,952000
6440,US,2015,hasfamdis,10078000
6441,UT,2015,hasfamdis,108000
6442,VA,2015,hasfamdis,237000
6443,VT,2015,hasfamdis,18000
6444,WA,2015,hasfamdis,227000
6445,WI,2015,hasfamdis,157000
6446,WV,2015,hasfamdis,77000
6447,WY,2015,hasfamdis,18000
6448,AK,2016,hasfamdis,31000
6449,AL,2016,hasfamdis,185000
6450,AR,2016,hasfamdis,126000
6451,AZ,2016,hasfamdis,241000
6452,CA,2016,hasfamdis,1189000
6453,CO,2016,hasfamdis,145000
6454,CT,2016,hasfamdis,74000
6455,DC,2016,hasfamdis,19000
6456,DE,2016,hasfamdis,28000
6457,FL,2016,hasfamdis,557000
6458,GA,2016,hasfamdis,359000
6459,HI,2016,hasfamdis,52000
6460,IA,2016,hasfamdis,74000
6461,ID,2016,hasfamdis,64000
6462,IL,2016,hasfamdis,327000
6463,IN,2016,hasfamdis,221000
6464,KS,2016,hasfamdis,91000
6465,KY,2016,hasfamdis,193000
6466,LA,2016,hasfamdis,182000
6467,MA,2016,hasfamdis,172000
6468,MD,2016,hasfamdis,168000
6469,ME,2016,hasfamdis,40000
6470,MI,2016,hasfamdis,341000
6471,MN,2016,hasfamdis,133000
6472,MO,2016,hasfamdis,212000
6473,MS,2016,hasfamdis,129000
6474,MT,2016,hasfamdis,35000
6475,NC,2016,hasfamdis,346000
6476,ND,2016,hasfamdis,19000
6477,NE,2016,hasfamdis,53000
6478,NH,2016,hasfamdis,38000
6479,NJ,2016,hasfamdis,212000
6480,NM,2016,hasfamdis,80000
6481,NV,2016,hasfamdis,96000
6482,NY,2016,hasfamdis,547000
6483,OH,2016,hasfamdis,388000
6484,OK,2016,hasfamdis,160000
6485,OR,2016,hasfamdis,136000
6486,PA,2016,hasfamdis,417000
6487,RI,2016,hasfamdis,32000
6488,SC,2016,hasfamdis,182000
6489,SD,2016,hasfamdis,25000
6490,TN,2016,hasfamdis,250000
6491,TX,2016,hasfamdis,972000
6492,US,2016,hasfamdis,10169000
6493,UT,2016,hasfamdis,107000
6494,VA,2016,hasfamdis,234000
6495,VT,2016,hasfamdis,16000
6496,WA,2016,hasfamdis,226000
6497,WI,2016,hasfamdis,146000
6498,WV,2016,hasfamdis,78000
6499,WY,2016,hasfamdis,20000
6500,AK,2017,hasfamdis,37000
6501,AL,2017,hasfamdis,178000
6502,AR,2017,hasfamdis,130000
6503,AZ,2017,hasfamdis,245000
6504,CA,2017,hasfamdis,1196000
6505,CO,2017,hasfamdis,151000
6506,CT,2017,hasfamdis,77000
6507,DC,2017,hasfamdis,21000
6508,DE,2017,hasfamdis,26000
6509,FL,2017,hasfamdis,573000
6510,GA,2017,hasfamdis,353000
6511,HI,2017,hasfamdis,51000
6512,IA,2017,hasfamdis,73000
6513,ID,2017,hasfamdis,65000
6514,IL,2017,hasfamdis,328000
6515,IN,2017,hasfamdis,221000
6516,KS,2017,hasfamdis,93000
6517,KY,2017,hasfamdis,201000
6518,LA,2017,hasfamdis,182000
6519,MA,2017,hasfamdis,168000
6520,MD,2017,hasfamdis,173000
6521,ME,2017,hasfamdis,43000
6522,MI,2017,hasfamdis,325000
6523,MN,2017,hasfamdis,137000
6524,MO,2017,hasfamdis,213000
6525,MS,2017,hasfamdis,126000
6526,MT,2017,hasfamdis,35000
6527,NC,2017,hasfamdis,334000
6528,ND,2017,hasfamdis,17000
6529,NE,2017,hasfamdis,61000
6530,NH,2017,hasfamdis,38000
6531,NJ,2017,hasfamdis,214000
6532,NM,2017,hasfamdis,91000
6533,NV,2017,hasfamdis,91000
6534,NY,2017,hasfamdis,544000
6535,OH,2017,hasfamdis,366000
6536,OK,2017,hasfamdis,167000
6537,OR,2017,hasfamdis,126000
6538,PA,2017,hasfamdis,404000
6539,RI,2017,hasfamdis,34000
6540,SC,2017,hasfamdis,180000
6541,SD,2017,hasfamdis,25000
6542,TN,2017,hasfamdis,247000
6543,TX,2017,hasfamdis,980000
6544,US,2017,hasfamdis,10147000
6545,UT,2017,hasfamdis,106000
6546,VA,2017,hasfamdis,229000
6547,VT,2017,hasfamdis,17000
6548,WA,2017,hasfamdis,220000
6549,WI,2017,hasfamdis,137000
6550,WV,2017,hasfamdis,81000
6551,WY,2017,hasfamdis,19000
6552,AK,2015,novehic,18000
6553,AL,2015,novehic,48000
6554,AR,2015,novehic,29000
6555,AZ,2015,novehic,67000
6556,CA,2015,novehic,397000
6557,CO,2015,novehic,32000
6558,CT,2015,novehic,50000
6559,DC,2015,novehic,32000
6560,DE,2015,novehic,12000
6561,FL,2015,novehic,207000
6562,GA,2015,novehic,147000
6563,HI,2015,novehic,11000
6564,IA,2015,novehic,27000
6565,ID,2015,novehic,7000
6566,IL,2015,novehic,189000
6567,IN,2015,novehic,92000
6568,KS,2015,novehic,19000
6569,KY,2015,novehic,52000
6570,LA,2015,novehic,76000
6571,MA,2015,novehic,104000
6572,MD,2015,novehic,90000
6573,ME,2015,novehic,12000
6574,MI,2015,novehic,121000
6575,MN,2015,novehic,51000
6576,MO,2015,novehic,66000
6577,MS,2015,novehic,37000
6578,MT,2015,novehic,7000
6579,NC,2015,novehic,99000
6580,ND,2015,novehic,-97
6581,NE,2015,novehic,13000
6582,NH,2015,novehic,9000
6583,NJ,2015,novehic,184000
6584,NM,2015,novehic,14000
6585,NV,2015,novehic,35000
6586,NY,2015,novehic,995000
6587,OH,2015,novehic,175000
6588,OK,2015,novehic,34000
6589,OR,2015,novehic,32000
6590,PA,2015,novehic,254000
6591,RI,2015,novehic,13000
6592,SC,2015,novehic,61000
6593,SD,2015,novehic,7000
6594,TN,2015,novehic,62000
6595,TX,2015,novehic,259000
6596,US,2015,novehic,4477000
6597,UT,2015,novehic,17000
6598,VA,2015,novehic,83000
6599,VT,2015,novehic,-97
6600,WA,2015,novehic,48000
6601,WI,2015,novehic,55000
6602,WV,2015,novehic,20000
6603,WY,2015,novehic,-97
6604,AK,2016,novehic,21000
6605,AL,2016,novehic,43000
6606,AR,2016,novehic,29000
6607,AZ,2016,novehic,63000
6608,CA,2016,novehic,362000
6609,CO,2016,novehic,27000
6610,CT,2016,novehic,51000
6611,DC,2016,novehic,35000
6612,DE,2016,novehic,9000
6613,FL,2016,novehic,197000
6614,GA,2016,novehic,129000
6615,HI,2016,novehic,8000
6616,IA,2016,novehic,24000
6617,ID,2016,novehic,6000
6618,IL,2016,novehic,167000
6619,IN,2016,novehic,89000
6620,KS,2016,novehic,19000
6621,KY,2016,novehic,50000
6622,LA,2016,novehic,71000
6623,MA,2016,novehic,100000
6624,MD,2016,novehic,89000
6625,ME,2016,novehic,9000
6626,MI,2016,novehic,118000
6627,MN,2016,novehic,43000
6628,MO,2016,novehic,64000
6629,MS,2016,novehic,34000
6630,MT,2016,novehic,7000
6631,NC,2016,novehic,87000
6632,ND,2016,novehic,4000
6633,NE,2016,novehic,16000
6634,NH,2016,novehic,7000
6635,NJ,2016,novehic,180000
6636,NM,2016,novehic,15000
6637,NV,2016,novehic,33000
6638,NY,2016,novehic,979000
6639,OH,2016,novehic,166000
6640,OK,2016,novehic,33000
6641,OR,2016,novehic,30000
6642,PA,2016,novehic,256000
6643,RI,2016,novehic,13000
6644,SC,2016,novehic,50000
6645,SD,2016,novehic,5000
6646,TN,2016,novehic,61000
6647,TX,2016,novehic,239000
6648,US,2016,novehic,4258000
6649,UT,2016,novehic,18000
6650,VA,2016,novehic,87000
6651,VT,2016,novehic,-97
6652,WA,2016,novehic,42000
6653,WI,2016,novehic,50000
6654,WV,2016,novehic,18000
6655,WY,2016,novehic,-97
6656,AK,2017,novehic,20000
6657,AL,2017,novehic,39000
6658,AR,2017,novehic,28000
6659,AZ,2017,novehic,60000
6660,CA,2017,novehic,321000
6661,CO,2017,novehic,28000
6662,CT,2017,novehic,45000
6663,DC,2017,novehic,35000
6664,DE,2017,novehic,8000
6665,FL,2017,novehic,189000
6666,GA,2017,novehic,112000
6667,HI,2017,novehic,7000
6668,IA,2017,novehic,23000
6669,ID,2017,novehic,6000
6670,IL,2017,novehic,152000
6671,IN,2017,novehic,85000
6672,KS,2017,novehic,20000
6673,KY,2017,novehic,47000
6674,LA,2017,novehic,67000
6675,MA,2017,novehic,99000
6676,MD,2017,novehic,83000
6677,ME,2017,novehic,10000
6678,MI,2017,novehic,108000
6679,MN,2017,novehic,40000
6680,MO,2017,novehic,63000
6681,MS,2017,novehic,29000
6682,MT,2017,novehic,8000
